Region,Country,ProvState,Station,WMO.,Lat,Long,Elev,StdP,TZ,TZCode,ColdestMonth,DB990,WS_DB996,WD_DB996,HottestMonth,DBR,DB010,WB_DB010,WS_DB004,WD_DB004,taub,taud
6,AUT,,LASSNITZHOEHE,112920,47.07,15.58,533,95.08,1,EUW,1,-8.3,1.4,230,7,8.7,27.2,20.3,1.6,130,0.37,2.31
6,AUT,,DORNBIRN,113020,47.43,9.73,411,96.48,1,EUW,1,-7.4,0.8,50,7,9.7,27.8,20.1,2.1,0,0.371,2.327
6,AUT,,WARTH,113080,47.25,10.18,1471,84.86,1,EUW,1,-13.8,1,80,7,8.4,21.7,14,1.9,350,0.314,2.431
6,AUT,,ISCHGL/IDALPE,113100,46.98,10.32,2319,76.4,1,EUW,2,-16.3,1.3,90,7,6.1,15.8,9.3,2.7,280,0.294,2.438
6,AUT,,SCHMITTENHOEHE,113400,47.33,12.73,1953,79.96,1,EUW,2,-14.4,3.9,320,8,5.4,18.1,12.3,3.1,320,0.289,2.495
6,AUT,,RAURIS,113460,47.22,13,935,90.59,1,EUW,1,-14.5,0.7,190,7,11.1,25.5,17,2.5,340,0.347,2.372
6,AUT,,MARIAPFARR,113480,47.15,13.75,1151,88.24,1,EUW,1,-13.8,0.9,10,7,10.7,24,15.7,2.9,320,0.339,2.374
6,AUT,,SALZBURG/FREISAAL,113500,47.78,13.05,423,96.35,1,EUW,1,-9.2,0.7,200,7,9.5,28.5,20.2,1.9,340,0.373,2.335
6,AUT,,RAMSAU/DACHSTEIN,113510,47.43,13.63,1209,87.62,1,EUW,1,-11.8,1.2,0,7,9,23.5,16.2,2.1,100,0.323,2.411
6,AUT,,WINDISCHGARSTEN,113550,47.73,14.33,614,94.16,1,EUW,1,-11.9,0.6,80,7,10.7,27.7,18.9,2.3,140,0.372,2.313
6,AUT,,BAD AUSSEE,113560,47.62,13.78,664,93.6,1,EUW,1,-11.2,0.8,280,7,10.6,27.7,18.4,2,280,0.362,2.321
6,AUT,,ST. WOLFGANG,113570,47.73,13.45,537,95.04,1,EUW,1,-7.7,1,20,7,8.3,26.8,19.1,1.9,240,0.375,2.313
6,AUT,,BAD MITTERNDORF,113580,47.55,13.93,803,92.04,1,EUW,1,-14,0.3,60,7,10.5,26.4,17.3,2.7,270,0.354,2.349
6,AUT,,REICHENAU/RAX,113800,47.7,15.83,486,95.62,1,EUW,1,-9.8,0.6,260,7,10.4,27.3,18.7,2,110,0.37,2.308
6,AUT,,PUCHBERG,113820,47.78,15.9,582,94.53,1,EUW,1,-12.1,0.6,260,7,10.6,27,18.9,1.7,50,0.366,2.308
6,AUT,,HIRSCHENKOGEL,113840,47.62,15.83,1319,86.45,1,EUW,1,-12.4,3.5,240,7,6.3,20.7,15.3,1.8,50,0.328,2.37
6,AUT,,HOHE WAND/HOCHKOGEL,113850,47.82,16.03,939,90.54,1,EUW,1,-10.2,4.7,300,7,7.4,24.7,17.9,3.4,120,0.336,2.366
6,AUT,,ST POELTEN LANDHAUS,113890,48.18,15.62,273,98.09,1,EUW,1,-8.8,1.9,180,8,9.7,28.5,20.2,2.9,260,0.381,2.32
6,CZE,,CHEB,114060,50.07,12.4,490,95.58,1,EUW,1,-10.9,1.1,40,7,10.8,27.2,17.6,2.6,110,0.361,2.328
6,CZE,,KARLOVY VARY,114140,50.22,12.92,607,94.24,1,EUW,1,-10.9,1.2,110,7,9.9,26.1,17.2,2.7,100,0.357,2.33
6,CZE,,MARIANSKE LAZNE,114180,49.92,12.72,541,94.99,1,EUW,1,-11.8,0.6,50,7,10.5,25.9,17.5,2.7,130,0.359,2.329
6,CZE,,PRIMDA,114230,49.67,12.68,747,92.67,1,EUW,1,-10.6,5.7,80,7,8.3,25.1,17.2,2.9,260,0.335,2.385
6,CZE,,TUSIMICE,114380,50.38,13.33,326,97.47,1,EUW,1,-9.6,1.9,270,7,10.5,27.7,18.7,3.1,120,0.383,2.268
6,CZE,,PLZEN LINE,114480,49.68,13.27,362,97.05,1,EUW,1,-11.2,1.1,10,7,11.2,27.8,18.8,2.8,270,0.365,2.329
6,CZE,,CHURANOV,114570,49.07,13.62,1122,88.55,1,EUW,1,-12.5,2.6,90,7,8.3,22.8,15.5,2.9,70,0.323,2.413
6,CZE,,MILESOVKA,114640,50.55,13.93,838,91.65,1,EUW,1,-11.4,8.5,130,7,8.9,25.2,17.8,4.4,180,0.353,2.307
6,CZE,,KOCELOVICE,114870,49.47,13.83,522,95.21,1,EUW,1,-10.5,2.1,50,7,10.1,27.2,17.7,3.3,130,0.36,2.329
6,CZE,,USTI NAD LABEM,115020,50.68,14.03,379,96.85,1,EUW,1,-9.2,2.4,60,7,8.4,27.1,18.4,3.4,180,0.384,2.25
6,CZE,,DOKSANY,115090,50.47,14.17,160,99.42,1,EUW,1,-10.2,1.3,60,7,12.2,29.3,19.1,2.9,120,0.391,2.249
6,CZE,,PRAHA/RUZYNE,115180,50.1,14.25,365,97.02,1,EUW,1,-10.8,2,230,7,10.5,27.3,18.3,3.3,90,0.38,2.274
6,CZE,,PRAHA-LIBUS,115200,50.01,14.45,304,97.73,1,EUW,1,-9.8,1.3,250,7,10.1,28.3,18.4,2.5,90,0.382,2.273
6,CZE,,TEMELIN,115380,49.2,14.35,508,95.37,1,EUW,1,-10.4,2,40,7,10,27.6,18,3.3,80,0.378,2.277
6,CZE,,CESKE BUDEJOVICE,115410,48.95,14.43,436,96.2,1,EUW,2,-11.8,1.2,210,8,11.5,27.9,18.9,3,120,0.372,2.343
6,CZE,,PRAHA-KBELY,115670,50.12,14.55,286,97.94,1,EUW,1,-10,1.3,190,7,9.3,27.8,18.7,2.8,250,0.382,2.273
6,CZE,,LIBEREC,116030,50.77,15.02,401,96.6,1,EUW,1,-11.1,2.1,300,7,10.2,26.8,18.2,3.2,160,0.379,2.275
6,CZE,,CASLAV,116240,49.95,15.38,240,98.47,1,EUW,1,-10.1,0.8,230,7,10.3,28.5,19.6,3.1,140,0.385,2.273
6,CZE,,KRESIN-KRAMOLIN,116280,49.58,15.08,533,95.08,1,EUW,1,-10.8,1.5,290,7,10.1,26.8,18.1,2.9,150,0.359,2.328
6,CZE,,KOSTELNI MYSLOVA,116360,49.02,15.43,572,94.64,1,EUW,1,-10.9,2.2,120,7,9.8,26.5,17.7,3.3,140,0.359,2.336
6,CZE,,PEC POD SNEZKOU,116430,50.68,15.72,820,91.85,1,EUW,1,-13.3,0.8,220,7,9.5,23.4,15.9,3.3,200,0.35,2.332
6,CZE,,HRADEC KRALOVE,116480,50.25,15.85,244,98.43,1,EUW,1,-12.7,1.6,0,7,10.8,27.5,18.5,3.1,150,0.39,2.25
6,CZE,,PARDUBICE,116520,50.02,15.73,230,98.59,1,EUW,1,-11.2,0.7,110,7,10.5,28.6,19.2,3,180,0.385,2.274
6,CZE,,PRIBYSLAV,116590,49.58,15.77,536,95.05,1,EUW,1,-11.9,2,120,7,10.5,26.3,18.4,4.2,160,0.376,2.276
6,CZE,,USTI NAD ORLICI,116790,49.98,16.42,406,96.54,1,EUW,1,-11.9,1.4,60,7,10.8,27.3,18.5,3.3,160,0.381,2.276
6,CZE,,SVRATOUCH,116830,49.73,16.03,740,92.75,1,EUW,1,-10.9,5.8,180,8,8.4,25.1,17.6,4.7,180,0.359,2.344
6,CZE,,NAMEST NAD OSLAV,116920,49.17,16.12,479,95.7,1,EUW,1,-10.1,2.7,130,7,9.3,26.9,18.4,3.4,130,0.378,2.276
6,CZE,,DUKOVANY,116930,49.1,16.13,402,96.59,1,EUW,1,-9.8,3,340,7,10.9,28.2,18.7,4.1,140,0.38,2.276
6,CZE,,KUCHAROVICE,116980,48.88,16.08,339,97.32,1,EUW,1,-9.5,3.1,0,7,11,28.7,18.9,4.1,140,0.387,2.25
6,CZE,,LUKA,117100,49.65,16.95,515,95.29,1,EUW,1,-10.6,3.3,160,7,9,26.4,18.2,4.1,160,0.381,2.251
6,CZE,,BRNO/TURANY,117230,49.15,16.68,246,98.4,1,EUW,1,-10.2,2.8,70,7,10.6,28.5,19.2,4,180,0.384,2.273
6,CZE,,PRADED MOUNTAIN,117350,50.07,17.23,1492,84.64,1,EUW,2,-15.7,9.2,100,8,5.4,17.6,12.6,4.9,180,0.321,2.407
6,CZE,,PREROV,117480,49.42,17.4,208,98.85,1,EUW,1,-12,1.2,60,7,10.9,28.2,19.7,3.1,170,0.402,2.221
6,CZE,,CERVENA,117660,49.78,17.55,753,92.6,1,EUW,1,-12.1,4.7,30,7,7.8,24.5,17,3.6,200,0.368,2.278
6,CZE,,HOLESOV,117740,49.32,17.57,224,98.66,1,EUW,1,-11.8,1.9,40,7,11.4,28.6,19.3,3.1,180,0.402,2.22
6,CZE,,OSTRAVA/MOSNOV,117820,49.68,18.12,260,98.24,1,EUW,1,-12.2,2.1,220,7,11.1,28.2,19.2,3.9,200,0.407,2.196
6,CZE,,LYSA HORA,117870,49.55,18.45,1327,86.37,1,EUW,1,-14.4,7.7,20,7,6.9,20.9,15.2,3.6,270,0.322,2.362
6,SVK,,BRATISLAVA-LETISKO,118160,48.2,17.2,134,99.73,1,EUW,1,-8.7,2,50,7,11.1,30.2,19.9,3.6,170,0.394,2.249
6,SVK,,PIESTANY,118260,48.62,17.83,164,99.37,1,EUW,1,-10.2,1.7,10,7,11.8,29.5,19.8,3.5,180,0.392,2.249
6,SVK,,ZILINA/HRICOV,118410,49.23,18.62,311,97.64,1,EUW,1,-12.4,1.1,90,7,11.6,28.1,18.9,2.9,250,0.4,2.216
6,SVK,,NITRA,118550,48.28,18.13,136,99.7,1,EUW,1,-9.2,1.6,320,7,12.1,30.2,20.3,3.8,160,0.393,2.249
6,SVK,,HURBANOVO,118580,47.87,18.2,124,99.84,1,EUW,1,-8.8,1.5,160,7,12,30.7,20.1,2.8,180,0.39,2.274
6,SVK,,PRIEVIDZA,118670,48.77,18.6,261,98.23,1,EUW,1,-11.1,0.9,20,7,11.8,29.1,19.4,2.8,210,0.384,2.267
6,SVK,,DUDINCE,118800,48.17,18.87,140,99.65,1,EUW,1,-11.4,0.4,80,7,12.9,30.5,20.4,2.2,260,0.394,2.249
6,SVK,,SLIAC,119030,48.65,19.15,315,97.6,1,EUW,1,-13.5,0.2,0,7,12.9,29,19,2.9,220,0.388,2.244
6,SVK,,CHOPOK,119160,48.98,19.6,2007,79.43,1,EUW,2,-17.4,10.5,330,7,4.4,14.2,11.1,4.9,180,0.286,2.455
6,SVK,,LIESEK,119180,49.37,19.68,693,93.27,1,EUW,1,-15,1.4,80,7,10.1,25.2,17.2,3.3,250,0.37,2.297
6,SVK,,LUCENEC,119270,48.33,19.73,215,98.77,1,EUW,1,-11.7,0.4,220,7,12.5,29.4,19.5,2.6,200,0.396,2.217
6,SVK,,LOMNICKY STIT,119300,49.2,20.22,2635,73.42,1,EUW,2,-20.7,10.8,340,7,4.9,11.2,7.7,3.5,180,0.255,2.535
6,SVK,,STRBSKE PLESO,119330,49.12,20.08,1356,86.06,1,EUW,1,-14.9,1.5,340,7,11.5,26.2,18.2,2.3,180,0.319,2.387
6,SVK,,POPRAD/TATRY,119340,49.07,20.25,696,93.24,1,EUW,1,-15.2,1.5,280,7,11.7,25.9,17.6,4,270,0.358,2.3
6,SVK,,TELGART,119380,48.85,20.18,906,90.9,1,EUW,1,-12.9,2.7,70,7,9.5,23.4,16.8,4.3,220,0.351,2.3
6,SVK,,KOSICE,119680,48.67,21.22,231,98.58,1,EUW,1,-10.3,2.7,10,7,10.4,28.7,19.8,3.3,180,0.389,2.242
6,SVK,,STROPKOV/TISINEC,119760,49.22,21.65,217,98.75,1,EUW,1,-12,1.2,330,7,11.3,27.9,19.8,2.6,180,0.392,2.243
6,SVK,,MILHOSTOV,119780,48.67,21.73,106,100.06,1,EUW,1,-10.3,2.5,0,7,10.9,29.1,20.6,2.7,150,0.394,2.243
6,SVK,,KAMENICA NAD CIROCH,119930,48.93,22,178,99.2,1,EUW,1,-12.4,0.7,70,7,11.5,28.8,19.8,2.5,180,0.399,2.218
6,POL,,KOLOBRZEG,121000,54.18,15.58,5,101.26,1,EUW,1,-8.2,2.3,160,7,6.5,23.7,17.8,2.7,140,0.356,2.405
6,POL,,KOSZALIN,121050,54.2,16.15,34,100.92,1,EUW,1,-9.2,2.2,150,7,7.8,25.6,18.4,3.2,120,0.367,2.366
6,POL,,USTKA,121150,54.58,16.87,11,101.19,1,EUW,1,-8.1,3.7,160,7,6.3,23.9,18.2,4,160,0.353,2.394
6,POL,,LEBA,121200,54.75,17.53,6,101.25,1,EUW,1,-9,2.6,210,7,7.1,24,18.1,4.3,150,0.37,2.348
6,POL,,LEBORK,121250,54.55,17.75,41,100.83,1,EUW,1,-10.3,1.6,110,7,9.4,25.7,18.3,3.8,150,0.352,2.395
6,POL,,HEL,121350,54.6,18.82,3,101.29,1,EUW,1,-7.2,3.9,180,7,7,23.7,19.2,3.5,100,0.363,2.386
6,POL,,GDANSK-REBIECHOWO,121500,54.38,18.47,138,99.68,1,EUW,1,-12.2,2,130,7,9.4,25.1,18,4.4,140,0.362,2.358
6,POL,,GDANSK-SWIBNO,121550,54.33,18.93,7,101.24,1,EUW,2,-12.7,2.2,90,7,7.4,23.6,18.3,3.2,130,0.365,2.358
6,POL,,ELBLAG,121600,54.17,19.43,43,100.81,1,EUW,1,-12,1.9,150,7,8.5,25.9,19,3.4,160,0.354,2.36
6,POL,,KETRZYN,121850,54.07,21.37,110,100.01,1,EUW,1,-14.1,1.9,10,7,9.4,26,18.8,3.8,180,0.357,2.334
6,POL,,SUWALKI,121950,54.13,22.95,186,99.11,1,EUW,1,-16.2,1.5,60,7,10,26.1,18.6,3.3,120,0.365,2.325
6,POL,,SWINOUJSCIE,122000,53.92,14.23,5,101.26,1,EUW,1,-7.9,2.6,200,7,7.2,24.7,18.9,3.2,140,0.356,2.367
6,POL,,SZCZECIN,122050,53.4,14.62,7,101.24,1,EUW,1,-9.4,2.2,90,7,9.7,27,19.1,3.7,120,0.355,2.354
6,POL,,RESKO,122100,53.77,15.42,56,100.65,1,EUW,1,-10.1,0.8,100,7,9.7,26.4,18.4,2.4,150,0.37,2.337
6,POL,,SZCZECINEK,122150,53.72,16.68,144,99.61,1,EUW,1,-11.7,1.4,150,7,9.4,26.1,18.1,2.8,170,0.365,2.324
6,POL,,PILA,122300,53.13,16.75,73,100.45,1,EUW,1,-12,1.2,60,7,10,27.3,18.1,3.1,140,0.365,2.347
6,POL,,CHOJNICE,122350,53.72,17.55,172,99.28,1,EUW,1,-12,2.5,170,7,9.6,26.2,18,3.5,180,0.369,2.302
6,POL,,TORUN,122500,53.05,18.58,72,100.46,1,EUW,1,-12.7,1.2,60,7,10.3,27.8,18.6,3.3,160,0.385,2.271
6,POL,,MLAWA,122700,53.1,20.35,149,99.55,1,EUW,1,-13.8,2.5,60,7,9.9,26.8,18.6,3.4,140,0.367,2.325
6,POL,,OLSZTYN,122720,53.77,20.42,137,99.69,1,EUW,1,-13.6,1.3,120,7,9.7,26.4,18.2,3,150,0.354,2.356
6,POL,,MIKOLAJKI,122800,53.78,21.58,132,99.75,1,EUW,1,-14.5,1.7,0,7,8.4,25.9,18.9,2.5,110,0.357,2.335
6,POL,,OSTROLEKA,122850,53.08,21.57,97,100.17,1,EUW,1,-12.8,1,210,7,10.4,27,18.8,2.7,180,0.373,2.302
6,POL,,BIALYSTOK,122950,53.1,23.17,151,99.52,1,EUW,1,-15.7,1.3,40,7,10.6,26.6,18.7,2.8,150,0.372,2.303
6,POL,,GORZOW WLKP,123000,52.75,15.28,73,100.45,1,EUW,1,-10,2.7,90,7,9.2,27.7,18.5,2.7,150,0.368,2.323
6,POL,,SLUBICE,123100,52.35,14.6,24,101.04,1,EUW,1,-9.9,1.3,210,7,10.7,28.1,19.1,2.7,250,0.369,2.322
6,POL,,POZNAN,123300,52.42,16.85,84,100.32,1,EUW,1,-10.9,2.9,80,7,10.5,28.1,18.4,3.5,180,0.369,2.324
6,POL,,KOLO,123450,52.2,18.67,117,99.93,1,EUW,1,-11.2,3.3,70,7,9.8,29.2,21.2,4.5,70,0.386,2.272
6,POL,,PLOCK,123600,52.58,19.73,109,100.02,1,EUW,1,-13.3,2.1,60,7,10,27.1,18.7,3.2,140,0.381,2.296
6,POL,,WARSZAWA-OKECIE,123750,52.17,20.97,106,100.06,1,EUW,1,-12.9,3,110,7,10.2,27.8,19.4,3.8,170,0.374,2.301
6,POL,,SIEDLCE,123850,52.25,22.25,155,99.48,1,EUW,1,-14.4,1.9,30,7,10.7,27.2,18.9,3.2,150,0.369,2.326
6,POL,,TERESPOL,123990,52.07,23.62,137,99.69,1,EUW,1,-15.1,1.6,80,7,10.4,27.4,19.5,3.2,150,0.373,2.302
6,POL,,ZIELONA GORA,124000,51.93,15.53,192,99.04,1,EUW,1,-10.1,2.6,110,7,8.7,27.6,18.2,3.2,130,0.366,2.325
6,POL,,LEGNICA,124150,51.2,16.2,124,99.84,1,EUW,1,-11,1.9,80,7,10.6,28,19.1,3.4,120,0.392,2.249
6,POL,,LESZNO,124180,51.83,16.53,92,100.22,1,EUW,1,-11.1,2.1,70,7,10.8,27.9,18.6,3.5,150,0.391,2.247
6,POL,,WROCLAW II,124240,51.1,16.88,124,99.84,1,EUW,1,-11.2,2,120,7,10.4,28.1,19,3.5,140,0.393,2.25
6,POL,,KALISZ,124350,51.78,18.08,140,99.65,1,EUW,1,-11.2,2.8,60,7,9.7,27.8,19.4,3.5,180,0.382,2.298
6,POL,,WIELUN,124550,51.22,18.57,201,98.93,1,EUW,1,-11.5,2.3,60,7,10,27.6,18.9,3,180,0.39,2.249
6,POL,,LODZ,124650,51.73,19.4,190,99.06,1,EUW,1,-12.2,2.3,120,7,9.9,27.6,18.6,3.5,130,0.384,2.274
6,POL,,SULEJOW,124690,51.35,19.87,189,99.08,1,EUW,1,-12.9,1.9,150,7,10.5,27.4,18.8,3.4,140,0.394,2.265
6,POL,,KOZIENICE,124880,51.57,21.55,126,99.82,1,EUW,1,-13.8,1.7,110,7,11.3,28,19.4,3.3,120,0.387,2.274
6,POL,,LUBLIN RADAWIEC,124950,51.22,22.4,240,98.47,1,EUW,1,-13.7,2.1,90,7,9.8,26.8,19.4,2.7,180,0.384,2.275
6,POL,,WLODAWA,124970,51.55,23.53,179,99.19,1,EUW,1,-14.6,2.4,40,7,10.5,27.5,19.2,3.8,170,0.372,2.303
6,POL,,JELENIA GORA,125000,50.9,15.8,344,97.26,1,EUW,1,-13.9,0.8,150,7,10.8,26.6,18.4,2.6,150,0.381,2.276
6,POL,,SNIEZKA,125100,50.73,15.73,1613,83.39,1,EUW,2,-15.1,14.7,340,7,4.3,16.4,12.5,6.3,220,0.295,2.456
6,POL,,KLODZKO,125200,50.43,16.62,357,97.11,1,EUW,1,-13,0.9,40,7,10.5,26.2,18.8,3.1,170,0.382,2.277
6,POL,,OPOLE,125300,50.62,17.97,163,99.38,1,EUW,1,-11.5,1.3,80,7,10.4,28.2,19.2,2.9,180,0.399,2.243
6,POL,,RACIBORZ,125400,50.05,18.2,206,98.87,1,EUW,1,-12.2,2,150,7,10.6,27.7,19.3,3.6,180,0.391,2.249
6,POL,,CZESTOCHOWA,125500,50.82,19.1,295,97.83,1,EUW,1,-11.7,2.1,90,7,9.4,27.2,18.5,2.5,220,0.396,2.242
6,POL,,KATOWICE,125600,50.23,19.03,284,97.96,1,EUW,1,-12,1.5,90,7,10.6,27.5,18.8,3.2,230,0.389,2.25
6,POL,,KRAKOW-BALICE,125660,50.08,19.8,237,98.51,1,EUW,1,-13.1,1.8,60,7,10.5,27.9,19.6,2.8,240,0.387,2.276
6,POL,,KIELCE-SUKOW,125700,50.82,20.7,261,98.23,1,EUW,1,-13.6,1.2,60,7,11,27.2,19.1,3.3,160,0.388,2.249
6,POL,,TARNOW,125750,50.03,20.98,209,98.84,1,EUW,1,-12.5,0.7,60,7,10.4,28,19.7,2.3,170,0.391,2.249
6,POL,,RZESZOW-JASIONKA,125800,50.1,22.05,201,98.93,1,EUW,1,-13.6,2.5,90,7,11.2,27.9,19.9,3.6,210,0.393,2.251
6,POL,,SANDOMIERZ,125850,50.7,21.72,218,98.73,1,EUW,1,-12.8,2.4,120,7,9.4,27.3,19.4,3,180,0.39,2.25
6,POL,,ZAMOSC,125950,50.7,23.25,213,98.79,1,EUW,1,-14.5,1.8,110,7,10.6,27,19.7,2.7,220,0.391,2.25
6,POL,,BIELSKO-BIALA,126000,49.8,19,399,96.62,1,EUW,1,-12,2.1,120,7,8.9,26.5,18.8,2.9,180,0.381,2.269
6,POL,,ZAKOPANE,126250,49.3,19.97,857,91.44,1,EUW,1,-14.3,0.5,180,7,9.5,24,16.6,1.9,40,0.364,2.298
6,POL,,KASPROWY WIERCH,126500,49.23,19.98,1989,79.6,1,EUW,2,-17.2,7.7,40,7,4.9,15,11.2,4.2,20,0.301,2.419
6,POL,,NOWY SACZ,126600,49.62,20.7,295,97.83,1,EUW,1,-13.1,0.5,0,7,10.7,28.1,19.7,2.2,180,0.385,2.269
6,POL,,LESKO,126900,49.47,22.35,422,96.36,1,EUW,1,-12.7,1.6,150,7,9.5,26.2,18.9,2.9,210,0.374,2.276
6,POL,,PRZEMYSL,126950,49.8,22.77,280,98.01,1,EUW,1,-11.7,2.5,20,7,8.5,26.4,19.1,2.6,210,0.392,2.251
6,HUN,,SZECSENY,127560,48.12,19.52,153,99.5,1,EUW,1,-13.2,0.9,70,7,13.9,30.4,20.2,3.2,240,0.394,2.25
6,HUN,,JOSVAFO,127660,48.48,20.53,305,97.71,1,EUW,1,-10.4,0.9,310,7,11.2,28.4,19.6,2.4,210,0.383,2.24
6,HUN,,MISKOLC,127720,48.1,20.77,236,98.52,1,EUW,1,-9.8,1.9,340,7,10.4,29.5,20.2,2.8,160,0.383,2.266
6,HUN,,ZAHONY,127860,48.4,22.17,104,100.08,1,EUW,1,-10.4,1.7,320,7,11.8,30.8,20.6,2.5,140,0.401,2.218
6,HUN,,SOPRON,128050,47.68,16.6,239,98.49,1,EUW,1,-8.2,3,320,7,10.4,29.6,20.5,4.1,160,0.392,2.25
6,HUN,,SZOMBATHELY,128120,47.27,16.63,221,98.7,1,EUW,1,-9,2.6,0,7,11.5,29.6,20.2,3.5,180,0.393,2.251
6,HUN,,MOSONMAGYAROVAR,128150,47.88,17.28,122,99.87,1,EUW,1,-8.2,2.6,330,7,11.5,30.5,20.4,3.2,180,0.395,2.248
6,HUN,,GYOR,128220,47.72,17.68,117,99.93,1,EUW,1,-8.9,1.4,120,7,11.3,30.4,20.3,2.8,180,0.395,2.248
6,HUN,,PAPA,128250,47.2,17.5,146,99.58,1,EUW,1,-8.6,1.7,170,7,11.3,30,20.5,3.4,180,0.391,2.275
6,HUN,,VESZPREM/SZENTKIRAL,128300,47.07,17.83,281,97.99,1,EUW,1,-8.5,2.3,320,7,9.7,29.2,19.3,4.1,180,0.391,2.251
6,HUN,,TATA,128360,47.65,18.32,129,99.78,1,EUW,1,-9.6,0.8,130,7,12.4,31.5,20.4,2.5,140,0.391,2.275
6,HUN,,BUDAORS,128380,47.45,18.97,132,99.75,1,EUW,1,-9,1.9,270,7,10.3,29.3,19.7,2.9,180,0.391,2.275
6,HUN,,BUDAPEST/FERIHEGY I,128390,47.43,19.27,185,99.12,1,EUW,1,-9.8,1.2,320,7,12,30.9,21,4.3,200,0.393,2.249
6,HUN,,BUDAPEST/PESTSZENTL,128430,47.43,19.18,139,99.67,1,EUW,1,-8.1,1.6,50,7,10.5,30.9,19.8,2.9,180,0.395,2.249
6,HUN,,AGARD,128460,47.18,18.62,106,100.06,1,EUW,1,-9.6,1.2,220,7,10.9,30.7,20.8,2.5,180,0.405,2.248
6,HUN,,KEKESTETO,128510,47.87,20.02,1015,89.71,1,EUW,1,-11.5,4.4,20,7,6.3,22.9,16.4,3,200,0.344,2.333
6,HUN,,SZOLNOK,128600,47.12,20.23,94,100.2,1,EUW,1,-9.7,1.7,40,7,11.4,31.3,20.4,3.5,180,0.407,2.222
6,HUN,,POROSZLO,128660,47.65,20.63,92,100.22,1,EUW,1,-10.3,0.9,50,7,12.7,31.7,21.5,2.3,100,0.402,2.245
6,HUN,,EGER,128700,47.9,20.38,218,98.73,1,EUW,1,-8.9,1.6,340,7,11,30.1,19.7,3,140,0.402,2.221
6,HUN,,DEBRECEN,128820,47.48,21.6,109,100.02,1,EUW,1,-9.9,2,50,7,11.2,30.4,20.5,2.9,180,0.395,2.249
6,HUN,,NYIREGYHAZA/NAPKOR,128920,47.97,21.88,142,99.63,1,EUW,1,-10,2.9,0,7,11.2,30.1,20.3,3,190,0.399,2.217
6,HUN,,SZENTGOTTHARD/FARKA,129100,46.92,16.32,313,97.62,1,EUW,1,-8.9,1.5,300,7,10.9,28.7,19.8,2.7,200,0.374,2.306
6,HUN,,ZALAEGERSZEG/ANDRAS,129150,46.87,16.8,180,99.18,1,EUW,1,-8.7,1.8,160,7,11.1,29.3,20.2,3.2,200,0.395,2.25
6,HUN,,KESZTHELY,129200,46.73,17.23,113,99.97,1,EUW,1,-8.1,1.4,340,7,10.9,29.2,21.1,1.9,180,0.398,2.25
6,HUN,,NAGYKANIZSA,129250,46.45,16.97,141,99.64,1,EUW,1,-9.2,1.2,0,7,12.9,30.1,20.8,2.2,210,0.397,2.251
6,HUN,,KAPOSVAR,129300,46.38,17.83,145,99.6,1,EUW,1,-8.6,0.9,90,7,12.8,30.6,20.5,2.5,210,0.397,2.251
6,HUN,,TASZAR,129320,46.4,17.92,156,99.46,1,EUW,1,-9.1,1.4,60,8,12.1,30.5,20.5,3.4,210,0.397,2.28
6,HUN,,SIOFOK,129350,46.92,18.05,109,100.02,1,EUW,1,-7.8,1.6,230,7,8.3,29.4,21.7,2.8,270,0.398,2.25
6,HUN,,PECS/POGANY,129420,46,18.23,203,98.91,1,EUW,1,-8,2.5,90,7,10.4,30.4,20.6,2.9,250,0.394,2.244
6,HUN,,PAKS,129500,46.58,18.85,98,100.15,1,EUW,1,-9.7,0.9,340,7,13.5,31.8,20.5,2.6,220,0.393,2.276
6,HUN,,BAJA,129600,46.18,19.02,113,99.97,1,EUW,1,-9.7,1.1,340,7,13,31.6,20.9,2.4,180,0.396,2.243
6,HUN,,KECSKEMET,129700,46.92,19.75,123,99.86,1,EUW,1,-10,1.5,40,7,11.9,31.2,20.3,3.4,180,0.396,2.249
6,HUN,,SZEGED,129820,46.25,20.1,83,100.33,1,EUW,1,-9.4,1.9,0,7,12.8,31.7,20.6,3.4,180,0.409,2.216
6,HUN,,BEKESCSABA,129920,46.68,21.17,90,100.25,1,EUW,1,-9.9,1.7,320,7,12.3,31.3,20.6,3.1,190,0.408,2.216
6,SRB,,PALIC,130670,46.1,19.77,105,100.07,1,EUW,1,-8.5,1.7,30,7,10.7,31.4,20.5,2.7,180,0.408,2.216
6,SRB,,SOMBOR,131600,45.77,19.15,89,100.26,1,EUW,1,-8.6,1.6,10,7,12.1,31.8,19.8,2.4,180,0.397,2.243
6,SRB,,NOVI SAD RIMSKI SAN,131680,45.33,19.85,87,100.28,1,EUW,1,-8.7,1.9,270,7,11.5,31.5,21.1,2.5,110,0.409,2.216
6,SRB,,ZRENJANIN,131730,45.37,20.42,82,100.34,1,EUW,1,-8.2,1.4,340,7,11.6,32,21.1,2.4,250,0.413,2.189
6,SRB,,KIKINDA,131740,45.85,20.47,82,100.34,1,EUW,1,-8.6,2.2,0,7,11.5,31.6,20.8,3.2,160,0.409,2.216
6,SRB,,BANATSKI KARLOVAC,131800,45.05,21.03,91,100.24,1,EUW,1,-8.1,2.2,140,7,11.9,31.9,20.8,3.1,110,0.396,2.242
6,SRB,,VRSAC,131830,45.15,21.32,85,100.31,1,EUW,1,-8.5,0.9,40,8,11.5,31.8,20.9,3.5,160,0.403,2.261
